plate_number,fir_case_number,crime_type,alert_active,alert_priority
KA-49-KA-8042,KAR/BEN/2024/0972,robbery,False,medium
KA-15-KA-7885,KAR/CHI/2024/0976,vehicle_theft,True,medium
KA-50-M-1248,KAR/BEN/2024/0978,vehicle_theft,True,medium
KA-03-B-3789,KAR/VIJ/2024/0981,vehicle_theft,True,medium
KA-54-P-5422,KAR/BEN/2024/0982,vehicle_theft,True,medium
KA-37-P-6870,KAR/BEL/2024/0987,chain_snatching,True,medium
KA-22-A-5026,KAR/MAN/2024/0988,robbery,True,medium
KA-12-B-6082,KAR/BEN/2024/0989,vehicle_theft,True,medium
KA-39-M-1621,KAR/HUB/2024/0990,vehicle_theft,True,medium
KA-34-M-4675,KAR/KOP/2024/0991,robbery,False,medium
KA-53-A-4415,KAR/UDU/2024/0993,chain_snatching,True,medium
KA-21-KA-9075,KAR/BID/2024/0997,vehicle_theft,False,medium
KA-02-P-4264,KAR/KOP/2024/0999,vehicle_theft,True,medium
KA-20-N-4283,KAR/BEN/2024/1002,chain_snatching,True,medium
KA-37-M-2090,KAR/HAS/2024/1003,vehicle_theft,True,medium
KA-22-A-7226,KAR/BAL/2024/1004,robbery,True,medium
KA-03-KB-6682,KAR/KOL/2024/1005,vehicle_theft,True,medium
KA-06-KB-4199,KAR/BEN/2024/1007,vehicle_theft,True,medium
KA-29-B-4354,KAR/KOL/2024/1009,chain_snatching,False,medium
KA-09-P-4861,KAR/BID/2024/1010,chain_snatching,True,medium
KA-02-B-8792,KAR/BAL/2024/1013,vehicle_theft,False,medium
KA-13-P-5947,KAR/BEN/2024/1019,chain_snatching,False,medium
KA-51-P-9964,KAR/MAN/2024/1024,vehicle_theft,True,medium
KA-21-B-1713,KAR/KOL/2024/1027,vehicle_theft,False,medium
KA-12-N-9963,KAR/MAN/2024/1029,vehicle_theft,True,medium
KA-35-N-1048,KAR/CHI/2024/1031,chain_snatching,True,medium
KA-53-M-6086,KAR/BEN/2024/1033,robbery,False,medium
KA-27-A-9697,KAR/SHI/2024/1035,vehicle_theft,True,medium
KA-20-M-6616,KAR/HAS/2024/1037,vehicle_theft,True,medium
KA-45-B-8609,KAR/BEN/2024/1039,chain_snatching,False,medium
KA-50-A-5475,KAR/BEN/2024/1040,robbery,True,medium
KA-45-KA-7801,KAR/SHI/2024/1045,vehicle_theft,True,medium
KA-34-B-2325,KAR/BEN/2024/1048,chain_snatching,True,medium
KA-24-KB-6122,KAR/BAL/2024/1051,vehicle_theft,True,medium
KA-43-A-2100,KAR/BEN/2024/1053,vehicle_theft,True,medium
KA-02-N-6299,KAR/BEN/2024/1056,chain_snatching,True,medium
KA-34-M-6115,KAR/KOL/2024/1057,robbery,True,medium
KA-26-KA-3062,KAR/BID/2024/1062,robbery,False,medium
KA-40-B-7051,KAR/MAN/2024/1064,chain_snatching,True,medium
KA-46-B-2124,KAR/BEN/2024/1065,chain_snatching,True,medium
KA-45-KA-3160,KAR/MYS/2024/1067,chain_snatching,True,medium
KA-51-KA-3254,KAR/DAV/2024/1068,robbery,True,medium
KA-12-KA-5037,KAR/BEN/2024/1070,vehicle_theft,True,medium
KA-12-KB-1094,KAR/MAN/2024/1076,vehicle_theft,False,medium
KA-02-A-4608,KAR/BEN/2024/1077,vehicle_theft,True,medium
KA-23-A-4468,KAR/KOL/2024/1080,chain_snatching,True,medium
KA-37-P-2844,KAR/HAS/2024/1086,robbery,True,medium
KA-12-KB-8048,KAR/BEN/2024/1090,vehicle_theft,True,medium
KA-22-KA-7983,KAR/KOL/2024/1092,chain_snatching,False,medium
KA-40-KB-9765,KAR/HUB/2024/1093,vehicle_theft,True,medium
KA-20-A-8568,KAR/KOL/2024/1094,chain_snatching,True,medium
KA-19-N-3751,KAR/BEN/2024/1095,chain_snatching,True,medium
KA-33-KA-9887,KAR/BEN/2024/1097,vehicle_theft,False,medium
KA-52-KA-1723,KAR/BEN/2024/1099,chain_snatching,False,medium
KA-29-A-2367,KAR/RAI/2024/1104,vehicle_theft,True,medium
KA-32-M-2671,KAR/KOL/2024/1110,robbery,True,medium
KA-03-A-9080,KAR/SHI/2024/1113,vehicle_theft,True,medium
KA-35-P-9942,KAR/BEN/2024/1116,chain_snatching,True,medium
KA-55-B-6681,KAR/MAN/2024/1120,vehicle_theft,True,medium
KA-47-KA-3015,KAR/MAN/2024/1125,vehicle_theft,True,medium
KA-52-P-7765,KAR/BEN/2024/1128,vehicle_theft,True,medium
KA-51-KB-6159,KAR/SHI/2024/1140,chain_snatching,True,medium
KA-33-A-3260,KAR/MAN/2024/1143,vehicle_theft,True,medium
KA-17-KB-3988,KAR/MAN/2024/1147,robbery,True,medium
KA-27-KA-2474,KAR/VIJ/2024/1149,vehicle_theft,True,medium
KA-16-A-1591,KAR/VIJ/2024/1150,vehicle_theft,True,medium
KA-23-KA-3989,KAR/BEN/2024/1154,chain_snatching,True,medium
KA-12-N-5289,KAR/BAL/2024/1158,vehicle_theft,False,medium
KA-21-P-4259,KAR/SHI/2024/1159,chain_snatching,True,medium
KA-38-P-8676,KAR/SHI/2024/1161,robbery,False,medium
KA-17-P-7532,KAR/RAI/2024/1164,vehicle_theft,True,medium
KA-55-M-2484,KAR/SHI/2024/1170,vehicle_theft,True,medium
KA-14-P-6358,KAR/BEN/2024/1173,vehicle_theft,True,medium
KA-40-M-6402,KAR/BEN/2024/1174,vehicle_theft,False,medium
KA-11-A-6501,KAR/BEN/2024/1177,vehicle_theft,True,medium
KA-14-N-4523,KAR/BEL/2024/1178,vehicle_theft,True,medium
KA-36-N-4519,KAR/MYS/2024/1180,vehicle_theft,True,medium
KA-09-B-4408,KAR/BEN/2024/1181,chain_snatching,False,medium
KA-09-A-2081,KAR/HAS/2024/1186,vehicle_theft,True,medium
KA-40-P-9147,KAR/KAL/2024/1187,robbery,True,medium
KA-53-N-3392,KAR/BEN/2024/1188,robbery,True,medium
KA-35-KB-9484,KAR/BEN/2024/1189,vehicle_theft,True,medium
KA-42-M-5379,KAR/BEN/2024/1190,chain_snatching,True,medium
KA-16-P-4209,KAR/TUM/2024/1191,vehicle_theft,True,medium
KA-51-B-6741,KAR/BAL/2024/1192,vehicle_theft,True,medium
KA-01-N-1895,KAR/BID/2024/1193,vehicle_theft,True,medium
KA-02-P-5132,KAR/CHI/2024/1198,chain_snatching,True,medium
KA-42-B-3827,KAR/BEN/2024/1200,vehicle_theft,True,medium
KA-55-P-9540,KAR/BAL/2024/1204,vehicle_theft,True,medium
KA-47-A-9454,KAR/HUB/2024/1206,vehicle_theft,True,medium
KA-21-N-7639,KAR/BEN/2024/1212,chain_snatching,True,medium
KA-47-A-6018,KAR/KOL/2024/1214,vehicle_theft,True,medium
KA-19-M-9145,KAR/HUB/2024/1218,chain_snatching,True,medium
KA-06-KA-1410,KAR/KOP/2024/1219,vehicle_theft,True,medium
KA-09-B-9931,KAR/KOL/2024/1221,vehicle_theft,False,medium
KA-30-B-1097,KAR/KAL/2024/1222,vehicle_theft,True,medium
KA-09-KB-1404,KAR/HAS/2024/1225,vehicle_theft,True,medium
KA-13-B-6296,KAR/BEN/2024/1227,vehicle_theft,True,medium
KA-29-P-7795,KAR/HAS/2024/1228,robbery,True,medium
KA-31-KB-3996,KAR/BEN/2024/1231,chain_snatching,False,medium
KA-44-A-5225,KAR/HAS/2024/1235,vehicle_theft,True,medium
KA-27-N-1138,KAR/BEN/2024/1239,chain_snatching,True,medium
KA-05-B-9481,KAR/HAS/2024/1240,vehicle_theft,True,medium
KA-15-N-1798,KAR/CHI/2024/1242,vehicle_theft,True,medium
KA-25-KB-5896,KAR/VIJ/2024/1244,chain_snatching,True,medium
KA-42-B-5320,KAR/VIJ/2024/1245,vehicle_theft,True,medium
KA-18-P-1689,KAR/RAI/2024/1246,chain_snatching,True,medium
KA-44-B-7297,KAR/MAN/2024/1257,vehicle_theft,True,medium
KA-50-N-8867,KAR/SHI/2024/1258,chain_snatching,True,medium
KA-44-KA-5531,KAR/BEN/2024/1261,vehicle_theft,True,medium
KA-31-P-2476,KAR/BAL/2024/1262,vehicle_theft,True,medium
KA-38-M-4633,KAR/BEN/2024/1263,vehicle_theft,True,medium
KA-05-P-9105,KAR/BID/2024/1265,chain_snatching,False,medium
KA-19-P-2148,KAR/TUM/2024/1268,chain_snatching,True,medium
KA-14-P-2669,KAR/DAV/2024/1269,robbery,False,medium
KA-32-KB-3202,KAR/BEN/2024/1271,chain_snatching,True,medium
KA-16-M-5718,KAR/BEN/2024/1272,vehicle_theft,True,medium
KA-25-KB-4078,KAR/DAV/2024/1273,vehicle_theft,False,medium
KA-52-A-7390,KAR/KOL/2024/1274,vehicle_theft,True,medium
KA-08-B-9940,KAR/MAN/2024/1275,vehicle_theft,True,medium
KA-20-A-6143,KAR/BEN/2024/1279,vehicle_theft,True,medium
KA-30-N-6227,KAR/SHI/2024/1280,chain_snatching,True,medium
KA-13-KA-7456,KAR/RAI/2024/1281,vehicle_theft,True,medium
KA-06-M-9063,KAR/UDU/2024/1283,vehicle_theft,True,medium
KA-27-B-5814,KAR/CHI/2024/1287,vehicle_theft,True,medium
KA-54-N-4715,KAR/BEN/2024/1291,vehicle_theft,True,medium
KA-37-M-1320,KAR/VIJ/2024/1295,robbery,True,medium
KA-04-B-6528,KAR/CHI/2024/1302,vehicle_theft,False,medium
KA-28-KB-4625,KAR/TUM/2024/1306,robbery,True,medium
KA-16-P-5738,KAR/VIJ/2024/1308,vehicle_theft,False,medium
KA-38-P-2496,KAR/BEL/2024/1312,robbery,False,medium
KA-39-KA-1778,KAR/RAI/2024/1318,vehicle_theft,False,medium
KA-45-A-6548,KAR/HUB/2024/1322,chain_snatching,True,medium
KA-13-M-5015,KAR/BEN/2024/1329,chain_snatching,True,medium
KA-53-KA-6790,KAR/KOP/2024/1331,chain_snatching,True,medium
KA-15-P-6941,KAR/SHI/2024/1334,vehicle_theft,True,medium
KA-28-KA-7974,KAR/BID/2024/1337,vehicle_theft,False,medium
KA-12-M-3648,KAR/BEN/2024/1339,chain_snatching,True,medium
KA-30-N-6502,KAR/MAN/2024/1341,vehicle_theft,True,medium
KA-32-B-5310,KAR/UDU/2024/1342,chain_snatching,True,medium
KA-09-P-4581,KAR/BEN/2024/1345,vehicle_theft,True,medium
KA-55-B-2776,KAR/HUB/2024/1348,vehicle_theft,True,medium
KA-06-B-9573,KAR/BEN/2024/1349,chain_snatching,True,medium
KA-38-KA-2917,KAR/DAV/2024/1352,robbery,True,medium
KA-43-B-7164,KAR/DAV/2024/1353,vehicle_theft,True,medium
KA-37-N-5507,KAR/BEN/2024/1356,vehicle_theft,True,medium
KA-21-M-7920,KAR/MAN/2024/1357,vehicle_theft,True,medium
KA-33-KB-5999,KAR/BEN/2024/1358,robbery,True,medium
KA-40-B-5441,KAR/BEN/2024/1363,chain_snatching,True,medium
KA-21-B-7672,KAR/BEN/2024/1364,vehicle_theft,True,medium
KA-17-KA-8376,KAR/KAL/2024/1365,chain_snatching,True,medium
KA-35-KB-8220,KAR/BAL/2024/1367,robbery,False,medium
KA-50-N-1052,KAR/KOL/2024/1368,vehicle_theft,False,medium
KA-44-A-9339,KAR/BEN/2024/1374,vehicle_theft,True,medium
KA-24-KA-9372,KAR/BEN/2024/1378,robbery,True,medium
KA-27-N-6102,KAR/BEN/2024/1380,chain_snatching,True,medium
KA-40-M-4893,KAR/CHI/2024/1381,chain_snatching,True,medium
KA-22-B-7067,KAR/BEN/2024/1382,chain_snatching,True,medium
KA-48-KB-5232,KAR/MAN/2024/1383,vehicle_theft,True,medium
KA-51-A-9444,KAR/BEN/2024/1385,vehicle_theft,False,medium
KA-32-KB-5593,KAR/HUB/2024/1386,vehicle_theft,True,medium
KA-52-M-3230,KAR/SHI/2024/1388,vehicle_theft,True,medium
KA-09-B-5230,KAR/TUM/2024/1389,vehicle_theft,True,medium
KA-45-N-8047,KAR/BEN/2024/1394,vehicle_theft,True,medium
KA-44-KB-8788,KAR/BEN/2024/1400,vehicle_theft,False,medium
KA-24-KA-4645,KAR/DAV/2024/1403,vehicle_theft,True,medium
KA-42-N-9445,KAR/HAS/2024/1405,chain_snatching,True,medium
KA-19-KA-9064,KAR/CHI/2024/1406,chain_snatching,True,medium
KA-19-P-8061,KAR/KOP/2024/1408,chain_snatching,True,medium
KA-06-P-8513,KAR/BEN/2024/1409,chain_snatching,True,medium
KA-24-KB-2712,KAR/MAN/2024/1414,robbery,False,medium
KA-03-KA-5422,KAR/BEN/2024/1419,vehicle_theft,True,medium
KA-03-B-5783,KAR/HUB/2024/1424,chain_snatching,True,medium
KA-33-B-8227,KAR/BEN/2024/1425,robbery,True,medium
KA-04-A-8374,KAR/KAL/2024/1427,chain_snatching,True,medium
KA-29-KB-4165,KAR/BAL/2024/1428,chain_snatching,True,medium
KA-31-KA-7049,KAR/BEN/2024/1431,robbery,False,medium
KA-09-KA-6005,KAR/TUM/2024/1433,robbery,True,medium
KA-29-KA-7734,KAR/RAI/2024/1435,robbery,True,medium
KA-31-P-7071,KAR/BEN/2024/1441,vehicle_theft,False,medium
KA-25-N-2918,KAR/VIJ/2024/1447,chain_snatching,True,medium
KA-28-P-2831,KAR/BID/2024/1452,vehicle_theft,False,medium
KA-43-A-3523,KAR/BEN/2024/1454,robbery,True,medium
KA-34-N-9323,KAR/UDU/2024/1462,vehicle_theft,True,medium
KA-34-B-3674,KAR/KAL/2024/1466,vehicle_theft,True,medium
KA-53-N-3412,KAR/BEN/2024/1469,robbery,True,medium
KA-43-M-3739,KAR/KOP/2024/1471,chain_snatching,True,medium
KA-52-N-9179,KAR/BEN/2024/1473,vehicle_theft,True,medium
KA-10-KB-9379,KAR/BID/2024/1478,chain_snatching,True,medium
KA-43-P-5927,KAR/TUM/2024/1482,vehicle_theft,True,medium
KA-55-P-2623,KAR/BAL/2024/1483,vehicle_theft,True,medium
KA-02-KB-9828,KAR/VIJ/2024/1484,vehicle_theft,True,medium
KA-36-P-8218,KAR/RAI/2024/1488,chain_snatching,False,medium
KA-53-N-7315,KAR/BEN/2024/1492,chain_snatching,True,medium
KA-04-B-9552,KAR/BEN/2024/1493,vehicle_theft,True,medium
KA-54-KB-9083,KAR/SHI/2024/1494,vehicle_theft,True,medium
KA-01-B-7876,KAR/BEL/2024/1496,vehicle_theft,True,medium
KA-24-P-6106,KAR/CHI/2024/1497,robbery,False,medium
KA-19-M-9634,KAR/BEN/2024/1498,vehicle_theft,True,medium
KA-09-P-4163,KAR/MAN/2024/1500,robbery,False,medium
KA-49-B-4708,KAR/BEN/2024/1501,vehicle_theft,False,medium
KA-24-M-4211,KAR/MAN/2024/1502,chain_snatching,True,medium
KA-40-M-5770,KAR/RAI/2024/1509,robbery,True,medium
KA-12-A-9379,KAR/HAS/2024/1511,vehicle_theft,True,medium
KA-54-M-5371,KAR/MAN/2024/1514,vehicle_theft,True,medium
KA-05-A-6181,KAR/UDU/2024/1518,chain_snatching,True,medium
KA-40-KB-1485,KAR/SHI/2024/1519,chain_snatching,True,medium
KA-08-KB-8787,KAR/KOP/2024/1523,vehicle_theft,False,medium
KA-30-N-5106,KAR/KOP/2024/1526,chain_snatching,True,medium
KA-51-A-1286,KAR/BEN/2024/1527,robbery,True,medium
KA-09-KB-2292,KAR/BEN/2024/1534,robbery,True,medium
KA-24-M-8423,KAR/HUB/2024/1535,vehicle_theft,True,medium
KA-12-B-9669,KAR/BEN/2024/1537,chain_snatching,False,medium
KA-54-KB-1981,KAR/BEN/2024/1541,chain_snatching,True,medium
KA-52-B-9433,KAR/HUB/2024/1545,vehicle_theft,False,medium
KA-54-KA-9203,KAR/KOL/2024/1547,robbery,False,medium
KA-20-B-2055,KAR/BID/2024/1549,vehicle_theft,True,medium
KA-41-M-7009,KAR/BAL/2024/1550,chain_snatching,True,medium
KA-39-KB-1863,KAR/KAL/2024/1552,chain_snatching,True,medium
KA-34-P-7823,KAR/UDU/2024/1555,chain_snatching,True,medium
KA-55-A-4798,KAR/HUB/2024/1558,vehicle_theft,True,medium
KA-21-M-6027,KAR/MAN/2024/1559,chain_snatching,True,medium
KA-45-M-6879,KAR/BEN/2024/1566,robbery,True,medium
KA-17-A-3583,KAR/RAI/2024/1567,vehicle_theft,True,medium
KA-15-KB-9971,KAR/CHI/2024/1569,chain_snatching,False,medium
KA-04-KB-1632,KAR/BEN/2024/1570,vehicle_theft,True,medium
KA-31-M-5449,KAR/BEN/2024/1571,chain_snatching,True,medium
KA-55-B-2166,KAR/BEN/2024/1572,vehicle_theft,True,medium
KA-49-P-9559,KAR/RAI/2024/1573,chain_snatching,True,medium
KA-13-KA-6107,KAR/DAV/2024/1576,chain_snatching,False,medium
KA-55-KA-4522,KAR/BEN/2024/1578,vehicle_theft,True,medium
KA-17-KB-7285,KAR/SHI/2024/1580,vehicle_theft,False,medium
KA-50-M-9133,KAR/BEN/2024/1581,chain_snatching,True,medium
KA-11-M-8461,KAR/BEN/2024/1582,vehicle_theft,True,medium
KA-11-B-3815,KAR/KAL/2024/1583,chain_snatching,True,medium
KA-18-KB-4377,KAR/MAN/2024/1584,robbery,False,medium
KA-34-KA-2346,KAR/DAV/2024/1585,vehicle_theft,True,medium
KA-49-B-8011,KAR/KAL/2024/1586,chain_snatching,False,medium
KA-41-KA-2250,KAR/KOP/2024/1587,vehicle_theft,True,medium
KA-36-KB-3794,KAR/BEN/2024/1593,chain_snatching,False,medium
KA-06-B-2864,KAR/KOL/2024/1598,robbery,True,medium
KA-34-N-3963,KAR/BEN/2024/1599,chain_snatching,False,medium
KA-23-M-8972,KAR/BEN/2024/1600,vehicle_theft,False,medium
KA-23-N-5344,KAR/RAI/2024/1601,vehicle_theft,True,medium
KA-50-KA-7936,KAR/BEN/2024/1602,vehicle_theft,True,medium
KA-04-N-9125,KAR/BEN/2024/1605,chain_snatching,True,medium
KA-44-P-4962,KAR/VIJ/2024/1607,vehicle_theft,True,medium
KA-31-B-8491,KAR/BEN/2024/1608,chain_snatching,True,medium
KA-30-N-8029,KAR/MYS/2024/1612,vehicle_theft,True,medium
KA-09-B-7149,KAR/MAN/2024/1613,chain_snatching,True,medium
KA-10-KA-3711,KAR/BEN/2024/1614,vehicle_theft,True,medium
KA-13-N-4702,KAR/MAN/2024/1615,vehicle_theft,True,medium
KA-54-P-8323,KAR/BEN/2024/1621,vehicle_theft,True,medium
KA-49-KA-2377,KAR/BEN/2024/1623,chain_snatching,True,medium
KA-18-KA-2123,KAR/BEN/2024/1624,chain_snatching,True,medium
KA-17-B-6637,KAR/BEN/2024/1625,chain_snatching,True,medium
KA-35-M-4672,KAR/RAI/2024/1626,vehicle_theft,True,medium
KA-23-KA-4854,KAR/BEL/2024/1629,robbery,True,medium
KA-14-A-6507,KAR/KAL/2024/1631,vehicle_theft,True,medium
KA-05-B-6797,KAR/BID/2024/1634,vehicle_theft,True,medium
KA-24-A-5773,KAR/BEN/2024/1635,robbery,True,medium
KA-22-KB-7267,KAR/BEN/2024/1637,robbery,True,medium
KA-34-B-1734,KAR/UDU/2024/1639,vehicle_theft,True,medium
KA-05-KA-3146,KAR/BEN/2024/1640,chain_snatching,True,medium
KA-14-N-7258,KAR/MYS/2024/1641,chain_snatching,True,medium
KA-25-KB-5920,KAR/UDU/2024/1644,vehicle_theft,True,medium
KA-20-A-7855,KAR/BEN/2024/1646,vehicle_theft,True,medium
KA-46-KA-7657,KAR/BEN/2024/1653,vehicle_theft,True,medium
KA-06-KA-1060,KAR/MAN/2024/1655,vehicle_theft,True,medium
KA-29-N-2700,KAR/BEN/2024/1660,vehicle_theft,True,medium
KA-55-M-8999,KAR/BEN/2024/1663,vehicle_theft,True,medium
KA-42-B-5663,KAR/RAI/2024/1664,vehicle_theft,True,medium
KA-45-P-8899,KAR/BEN/2024/1666,chain_snatching,True,medium
KA-01-B-3512,KAR/BEN/2024/1668,chain_snatching,True,medium
KA-32-N-5959,KAR/BEN/2024/1670,vehicle_theft,True,medium
KA-34-B-4567,KAR/BEN/2024/1671,vehicle_theft,False,medium
KA-21-M-3092,KAR/BEN/2024/1672,chain_snatching,True,medium
KA-51-KB-7407,KAR/BEN/2024/1674,chain_snatching,True,medium
KA-39-KB-8417,KAR/HUB/2024/1675,robbery,True,medium
KA-22-KA-6036,KAR/HUB/2024/1678,robbery,True,medium
KA-04-M-6892,KAR/BID/2024/1682,vehicle_theft,True,medium
KA-12-P-5316,KAR/HAS/2024/1683,vehicle_theft,True,medium
KA-55-B-9996,KAR/CHI/2024/1684,vehicle_theft,True,medium
KA-25-P-2563,KAR/UDU/2024/1686,vehicle_theft,True,medium
KA-06-N-8904,KAR/BEN/2024/1689,vehicle_theft,True,medium
KA-14-KB-3971,KAR/BEN/2024/1690,vehicle_theft,True,medium
KA-37-N-1907,KAR/BEL/2024/1692,chain_snatching,True,medium
KA-25-N-7224,KAR/BID/2024/1693,vehicle_theft,True,medium
KA-44-B-1766,KAR/TUM/2024/1696,vehicle_theft,False,medium
KA-02-KA-4646,KAR/BEN/2024/1697,vehicle_theft,True,medium
KA-31-A-9348,KAR/BEN/2024/1699,vehicle_theft,True,medium
KA-05-N-4582,KAR/BEN/2024/1700,vehicle_theft,True,medium
KA-50-A-6284,KAR/BEN/2024/1703,chain_snatching,True,medium
KA-08-P-4133,KAR/BEN/2024/1705,vehicle_theft,True,medium
KA-13-N-1749,KAR/BEN/2024/1707,chain_snatching,True,medium
KA-37-KB-3971,KAR/BAL/2024/1708,vehicle_theft,True,medium
KA-12-B-5031,KAR/RAI/2024/1712,vehicle_theft,True,medium
KA-38-KB-4135,KAR/KOL/2024/1713,vehicle_theft,True,medium
KA-04-M-7849,KAR/BEN/2024/1716,vehicle_theft,False,medium
KA-50-M-1573,KAR/KOP/2024/1722,robbery,True,medium
KA-43-N-5642,KAR/BEN/2024/1723,vehicle_theft,False,medium
KA-52-N-5377,KAR/BEN/2024/1725,vehicle_theft,True,medium
KA-06-M-7258,KAR/BEN/2024/1728,chain_snatching,True,medium
KA-13-A-4325,KAR/BEN/2024/1732,vehicle_theft,True,medium
KA-54-B-7736,KAR/BEN/2024/1737,robbery,True,medium
KA-23-A-7904,KAR/BEN/2024/1741,vehicle_theft,False,medium
KA-03-KB-7141,KAR/HAS/2024/1742,vehicle_theft,True,medium
KA-30-KB-5138,KAR/BEN/2024/1744,vehicle_theft,True,medium
KA-26-N-4503,KAR/BEN/2024/1746,vehicle_theft,True,medium
KA-31-M-9762,KAR/BEN/2024/1747,vehicle_theft,True,medium
KA-11-A-2004,KAR/HAS/2024/1748,vehicle_theft,True,medium
KA-23-P-9121,KAR/BAL/2024/1749,robbery,False,medium
KA-26-N-2779,KAR/UDU/2024/1751,vehicle_theft,True,medium
KA-48-KB-4134,KAR/BID/2024/1752,vehicle_theft,True,medium
KA-48-M-7059,KAR/BAL/2024/1757,vehicle_theft,True,medium
KA-37-P-6813,KAR/HUB/2024/1759,chain_snatching,True,medium
KA-43-A-8288,KAR/BEN/2024/1762,vehicle_theft,True,medium
KA-04-A-1165,KAR/RAI/2024/1764,vehicle_theft,True,medium
KA-43-KB-6738,KAR/UDU/2024/1766,vehicle_theft,False,medium
KA-07-N-4921,KAR/MAN/2024/1769,vehicle_theft,False,medium
KA-30-KA-5181,KAR/KOL/2024/1776,robbery,True,medium
KA-02-A-9671,KAR/KOL/2024/1777,vehicle_theft,False,medium
KA-35-A-3033,KAR/SHI/2024/1779,robbery,False,medium
KA-21-KB-2297,KAR/MYS/2024/1780,vehicle_theft,True,medium
KA-08-KA-8023,KAR/BEN/2024/1782,robbery,True,medium
KA-01-M-5607,KAR/HUB/2024/1783,chain_snatching,False,medium
KA-34-KA-3777,KAR/BEN/2024/1785,vehicle_theft,True,medium
KA-33-M-7387,KAR/KAL/2024/1786,chain_snatching,True,medium
KA-52-KB-2092,KAR/BEN/2024/1787,chain_snatching,True,medium
KA-11-KB-8085,KAR/BEN/2024/1788,vehicle_theft,False,medium
KA-32-M-2609,KAR/BEN/2024/1794,chain_snatching,True,medium
KA-35-P-9034,KAR/TUM/2024/1795,robbery,True,medium
KA-03-A-5329,KAR/BEN/2024/1798,vehicle_theft,False,medium
KA-16-KA-5723,KAR/BEN/2024/1800,vehicle_theft,False,medium
KA-55-N-7598,KAR/DAV/2024/1802,chain_snatching,True,medium
KA-17-M-6445,KAR/BEN/2024/1803,chain_snatching,True,medium
KA-55-KB-8189,KAR/KAL/2024/1804,robbery,True,medium
KA-41-P-1929,KAR/BEN/2024/1811,vehicle_theft,True,medium
KA-55-M-8458,KAR/RAI/2024/1812,vehicle_theft,True,medium
KA-10-N-6218,KAR/KAL/2024/1816,vehicle_theft,True,medium
KA-31-KA-3032,KAR/BID/2024/1817,vehicle_theft,True,medium
KA-17-A-3740,KAR/RAI/2024/1818,vehicle_theft,True,medium
KA-18-KB-4145,KAR/BEN/2024/1820,vehicle_theft,True,medium
KA-07-P-7108,KAR/DAV/2024/1822,chain_snatching,False,medium
KA-53-KB-4633,KAR/UDU/2024/1825,chain_snatching,True,medium
KA-01-B-9781,KAR/DAV/2024/1827,chain_snatching,True,medium
KA-50-N-8852,KAR/BEN/2024/1829,robbery,True,medium
KA-31-B-1248,KAR/MYS/2024/1830,vehicle_theft,True,medium
KA-55-KB-8266,KAR/SHI/2024/1833,vehicle_theft,True,medium
KA-08-M-1794,KAR/BEN/2024/1836,chain_snatching,False,medium
KA-29-KA-4263,KAR/MAN/2024/1837,vehicle_theft,True,medium
KA-45-P-8907,KAR/CHI/2024/1842,vehicle_theft,True,medium
KA-22-KA-4659,KAR/HAS/2024/1843,vehicle_theft,False,medium
KA-05-N-8075,KAR/KOL/2024/1844,vehicle_theft,False,medium
KA-29-A-6080,KAR/SHI/2024/1847,vehicle_theft,True,medium
KA-51-N-6390,KAR/MYS/2024/1850,chain_snatching,True,medium
KA-42-P-2089,KAR/TUM/2024/1853,vehicle_theft,True,medium
KA-24-P-7620,KAR/SHI/2024/1854,robbery,True,medium
KA-44-N-7087,KAR/HAS/2024/1855,robbery,True,medium
KA-06-A-4851,KAR/BEN/2024/1856,chain_snatching,True,medium
KA-42-P-9645,KAR/MAN/2024/1857,vehicle_theft,False,medium
KA-26-N-2868,KAR/VIJ/2024/1858,vehicle_theft,True,medium
KA-16-M-6342,KAR/BEN/2024/1859,vehicle_theft,True,medium
KA-40-P-5892,KAR/MYS/2024/1860,vehicle_theft,True,medium
KA-15-KB-8143,KAR/VIJ/2024/1866,robbery,True,medium
KA-06-KB-7390,KAR/MYS/2024/1868,robbery,False,medium
KA-34-A-1959,KAR/BEN/2024/1869,robbery,True,medium
KA-13-B-5907,KAR/BID/2024/1870,robbery,True,medium
KA-39-A-8350,KAR/KOP/2024/1871,vehicle_theft,True,medium
KA-37-B-4615,KAR/KOP/2024/1873,vehicle_theft,True,medium
KA-11-A-9264,KAR/BEN/2024/1874,chain_snatching,False,medium
KA-32-B-7370,KAR/UDU/2024/1880,robbery,True,medium
KA-26-M-4259,KAR/BEL/2024/1883,vehicle_theft,True,medium
KA-53-M-8349,KAR/DAV/2024/1885,chain_snatching,True,medium
KA-54-KB-3770,KAR/CHI/2024/1888,robbery,True,medium
KA-52-M-8159,KAR/DAV/2024/1893,chain_snatching,True,medium
KA-34-N-8023,KAR/VIJ/2024/1895,chain_snatching,True,medium
KA-18-A-6796,KAR/SHI/2024/1898,chain_snatching,True,medium
KA-46-M-7780,KAR/HUB/2024/1901,chain_snatching,False,medium
KA-36-M-1075,KAR/KOL/2024/1902,chain_snatching,True,medium
KA-07-A-6679,KAR/BEN/2024/1905,chain_snatching,True,medium
KA-18-B-3935,KAR/BEL/2024/1906,chain_snatching,True,medium
KA-05-P-6270,KAR/MAN/2024/1908,chain_snatching,True,medium
KA-39-M-8942,KAR/DAV/2024/1910,chain_snatching,True,medium
